DigitWidth, DigitHeight, TouchSize, Pressure, Method, Error
55, 55, 2.5, 1, NAIVE, 0.0
55, 55, 2.5, 1, NAIVE, 0.0
55, 55, 2.5, 1, NAIVE, 0.0
55, 55, 2.5, 1, NAIVE, 0.0
55, 55, 2.5, 1, NAIVE, 0.0
55, 55, 2.5, 1, NAIVE, 0.0
55, 55, 2.5, 1, NAIVE, 1.1920929E-7
55, 55, 2.5, 1, LINEAR, 0.92785454
55, 55, 2.5, 1, LINEAR, 0.67681545
55, 55, 2.5, 1, LINEAR, 0.58126855
55, 55, 2.5, 1, LINEAR, 0.49833885
55, 55, 2.5, 1, LINEAR, 0.52754754
55, 55, 2.5, 1, LINEAR, 0.504833
55, 55, 2.5, 1, LINEAR, 0.47841373
55, 55, 2.5, 1, LINEAR, 0.4200321
55, 55, 2.5, 1, LINEAR, 0.33216375
55, 55, 2.5, 1, LINEAR, 0.26623046
55, 55, 2.5, 1, LINEAR, 0.24217027
55, 55, 2.5, 1, LINEAR, 0.19240037
55, 55, 2.5, 1, LINEAR, 2.9290192
55, 55, 2.5, 1, LINEAR, 1.8327721
55, 55, 2.5, 1, LINEAR, 0.10281814
55, 55, 2.5, 1, LINEAR, 0.07012837
55, 55, 2.5, 1, LINEAR, 0.08708858
55, 55, 2.5, 1, LINEAR, 0.13395293
55, 55, 2.5, 1, LINEAR, 0.08757052
55, 55, 2.5, 1, LINEAR, 0.14930303
55, 55, 2.5, 1, LINEAR, 0.36516836
55, 55, 2.5, 1, LINEAR, 0.6398048
55, 55, 2.5, 1, LINEAR, 0.6030992
55, 55, 2.5, 1, LINEAR, 0.55423003
55, 55, 2.5, 1, LINEAR, 1.3068949
55, 55, 2.5, 1, LINEAR, 1.2583758
55, 55, 2.5, 1, LINEAR, 1.0232317
55, 55, 2.5, 1, LINEAR, 0.8347842
55, 55, 2.5, 1, LINEAR, 0.71195686
55, 55, 2.5, 1, LINEAR, 0.6127971
55, 55, 2.5, 1, LINEAR, 0.5143266
55, 55, 2.5, 1, LINEAR, 0.38382357
55, 55, 2.5, 1, LINEAR, 0.3586121
55, 55, 2.5, 1, LINEAR, 0.37674063
55, 55, 2.5, 1, LINEAR, 2.653795
55, 55, 2.5, 1, LINEAR, 3.3695545
55, 55, 2.5, 1, LINEAR, 2.646442
55, 55, 2.5, 1, LINEAR, 1.8927739
55, 55, 2.5, 1, LINEAR, 0.111833155
55, 55, 2.5, 1, LINEAR, 0.11879116
55, 55, 2.5, 1, LINEAR, 0.15077814
55, 55, 2.5, 1, LINEAR, 0.14431706
55, 55, 2.5, 1, LINEAR, 0.15829256
55, 55, 2.5, 1, LINEAR, 0.24270359
55, 55, 2.5, 1, LINEAR, 0.22064705
55, 55, 2.5, 1, LINEAR, 0.28437376
55, 55, 2.5, 1, LINEAR, 0.6491046
55, 55, 2.5, 1, LINEAR, 0.5423878
55, 55, 2.5, 1, LINEAR, 0.7711404
55, 55, 2.5, 1, LINEAR, 0.79037285
55, 55, 2.5, 1, LINEAR, 0.6996556
55, 55, 2.5, 1, LINEAR, 0.48621535
55, 55, 2.5, 1, LINEAR, 0.42261457
55, 55, 2.5, 1, LINEAR, 0.4196713
55, 55, 2.5, 1, LINEAR, 0.43010607
55, 55, 2.5, 1, LINEAR, 0.43445712
55, 55, 2.5, 1, LINEAR, 0.32909068
55, 55, 2.5, 1, LINEAR, 0.25582144
55, 55, 2.5, 1, LINEAR, 0.2176078
55, 55, 2.5, 1, LINEAR, 0.21411851
55, 55, 2.5, 1, LINEAR, 1.9181286
55, 55, 2.5, 1, LINEAR, 2.8880126
55, 55, 2.5, 1, LINEAR, 0.06016842
55, 55, 2.5, 1, LINEAR, 0.06787484
55, 55, 2.5, 1, LINEAR, 0.09471949
55, 55, 2.5, 1, LINEAR, 0.11604823
55, 55, 2.5, 1, LINEAR, 0.15698822
55, 55, 2.5, 1, LINEAR, 0.16235748
55, 55, 2.5, 1, LINEAR, 0.17343381
55, 55, 2.5, 1, LINEAR, 0.34806237
55, 55, 2.5, 1, GAUSSIAN, 1.2350289
55, 55, 2.5, 1, GAUSSIAN, 0.73581755
55, 55, 2.5, 1, GAUSSIAN, 0.33638382
55, 55, 2.5, 1, GAUSSIAN, 0.288551
55, 55, 2.5, 1, GAUSSIAN, 0.26481977
55, 55, 2.5, 1, GAUSSIAN, 0.24008143
55, 55, 2.5, 1, GAUSSIAN, 0.24029212
55, 55, 2.5, 1, GAUSSIAN, 0.2135037
55, 55, 2.5, 1, GAUSSIAN, 0.16733308
55, 55, 2.5, 1, GAUSSIAN, 0.18477422
55, 55, 2.5, 1, GAUSSIAN, 0.081153534
55, 55, 2.5, 1, GAUSSIAN, 0.09465331
55, 55, 2.5, 1, GAUSSIAN, 0.0851855
55, 55, 2.5, 1, GAUSSIAN, 0.070345454
55, 55, 2.5, 1, GAUSSIAN, 0.12469257
55, 55, 2.5, 1, GAUSSIAN, 0.101423785
55, 55, 2.5, 1, GAUSSIAN, 0.18391427
55, 55, 2.5, 1, GAUSSIAN, 0.24046616
55, 55, 2.5, 1, GAUSSIAN, 0.16352247
55, 55, 2.5, 1, GAUSSIAN, 0.2898395
55, 55, 2.5, 1, GAUSSIAN, 0.69688535
55, 55, 2.5, 1, GAUSSIAN, 1.1973962
55, 55, 2.5, 1, GAUSSIAN, 1.1996897
55, 55, 2.5, 1, GAUSSIAN, 1.1449727
55, 55, 2.5, 1, GAUSSIAN, 1.4216858
55, 55, 2.5, 1, GAUSSIAN, 1.5183823
55, 55, 2.5, 1, GAUSSIAN, 1.3417283
55, 55, 2.5, 1, GAUSSIAN, 0.9518531
55, 55, 2.5, 1, GAUSSIAN, 0.9035594
55, 55, 2.5, 1, GAUSSIAN, 0.6302823
55, 55, 2.5, 1, GAUSSIAN, 0.57629305
55, 55, 2.5, 1, GAUSSIAN, 0.37207454
55, 55, 2.5, 1, GAUSSIAN, 0.35333773
55, 55, 2.5, 1, GAUSSIAN, 0.31204137
55, 55, 2.5, 1, GAUSSIAN, 0.24446279
55, 55, 2.5, 1, GAUSSIAN, 0.18654172
55, 55, 2.5, 1, GAUSSIAN, 0.17828953
55, 55, 2.5, 1, GAUSSIAN, 0.10442495
55, 55, 2.5, 1, GAUSSIAN, 0.13899623
55, 55, 2.5, 1, GAUSSIAN, 0.10391289
55, 55, 2.5, 1, GAUSSIAN, 0.29249528
55, 55, 2.5, 1, GAUSSIAN, 0.13022299
55, 55, 2.5, 1, GAUSSIAN, 0.47058555
55, 55, 2.5, 1, GAUSSIAN, 0.51046634
55, 55, 2.5, 1, GAUSSIAN, 0.7722802
55, 55, 2.5, 1, GAUSSIAN, 1.4186993
55, 55, 2.5, 1, GAUSSIAN, 1.6160785
55, 55, 2.5, 1, GAUSSIAN, 1.0881796
55, 55, 2.5, 1, GAUSSIAN, 0.8008892
55, 55, 2.5, 1, GAUSSIAN, 0.987275
55, 55, 2.5, 1, GAUSSIAN, 0.8505828
55, 55, 2.5, 1, GAUSSIAN, 0.5521804
55, 55, 2.5, 1, GAUSSIAN, 0.30083603
55, 55, 2.5, 1, GAUSSIAN, 0.37718326
55, 55, 2.5, 1, GAUSSIAN, 0.41999245
55, 55, 2.5, 1, GAUSSIAN, 0.41767615
55, 55, 2.5, 1, GAUSSIAN, 0.26740062
55, 55, 2.5, 1, GAUSSIAN, 0.23647416
55, 55, 2.5, 1, GAUSSIAN, 0.14412795
55, 55, 2.5, 1, GAUSSIAN, 0.12642512
55, 55, 2.5, 1, GAUSSIAN, 0.10975935
55, 55, 2.5, 1, GAUSSIAN, 0.067781985
55, 55, 2.5, 1, GAUSSIAN, 0.053525038
55, 55, 2.5, 1, GAUSSIAN, 0.05986839
55, 55, 2.5, 1, GAUSSIAN, 0.08278862
55, 55, 2.5, 1, GAUSSIAN, 0.10071755
55, 55, 2.5, 1, GAUSSIAN, 0.13530299
55, 55, 2.5, 1, GAUSSIAN, 0.13922857
55, 55, 2.5, 1, GAUSSIAN, 0.2950228
55, 55, 2.5, 1, GAUSSIAN, 1.1603351
55, 55, 2.5, 1, CUBIC, 0.6502879
55, 55, 2.5, 1, CUBIC, 0.7228582
55, 55, 2.5, 1, CUBIC, 0.833063
55, 55, 2.5, 1, CUBIC, 0.84349823
55, 55, 2.5, 1, CUBIC, 1.0360113
55, 55, 2.5, 1, CUBIC, 1.1247551
55, 55, 2.5, 1, CUBIC, 1.1398978
55, 55, 2.5, 1, CUBIC, 1.031965
55, 55, 2.5, 1, CUBIC, 0.8626693
55, 55, 2.5, 1, CUBIC, 0.6882686
55, 55, 2.5, 1, CUBIC, 0.6452481
55, 55, 2.5, 1, CUBIC, 0.50260234
55, 55, 2.5, 1, CUBIC, 0.48068258
55, 55, 2.5, 1, CUBIC, 0.46342748
55, 55, 2.5, 1, CUBIC, 0.4385502
55, 55, 2.5, 1, CUBIC, 0.552929
55, 55, 2.5, 1, CUBIC, 0.66250515
55, 55, 2.5, 1, CUBIC, 0.6518944
55, 55, 2.5, 1, CUBIC, 0.6405663
55, 55, 2.5, 1, CUBIC, 0.53272516
55, 55, 2.5, 1, CUBIC, 0.4615079
55, 55, 2.5, 1, CUBIC, 0.4313345
55, 55, 2.5, 1, CUBIC, 0.3952125
55, 55, 2.5, 1, CUBIC, 0.35916322
55, 55, 2.5, 1, CUBIC, 0.4169867
55, 55, 2.5, 1, CUBIC, 0.56623787
55, 55, 2.5, 1, CUBIC, 0.71978235
55, 55, 2.5, 1, CUBIC, 0.80760103
55, 55, 2.5, 1, CUBIC, 0.9236017
55, 55, 2.5, 1, CUBIC, 1.0187348
55, 55, 2.5, 1, CUBIC, 0.9993874
55, 55, 2.5, 1, CUBIC, 0.85053307
55, 55, 2.5, 1, CUBIC, 0.8455251
55, 55, 2.5, 1, CUBIC, 0.93522877
55, 55, 2.5, 1, CUBIC, 1.0869803
55, 55, 2.5, 1, CUBIC, 1.2232935
55, 55, 2.5, 1, CUBIC, 1.178504
55, 55, 2.5, 1, CUBIC, 1.1207178
55, 55, 2.5, 1, CUBIC, 1.0247525
55, 55, 2.5, 1, CUBIC, 1.013932
55, 55, 2.5, 1, CUBIC, 0.9951903
55, 55, 2.5, 1, CUBIC, 0.937329
55, 55, 2.5, 1, CUBIC, 0.8536585
55, 55, 2.5, 1, CUBIC, 0.82886744
55, 55, 2.5, 1, CUBIC, 0.7124793
55, 55, 2.5, 1, CUBIC, 0.43411708
55, 55, 2.5, 1, CUBIC, 0.31162968
55, 55, 2.5, 1, CUBIC, 0.23483863
55, 55, 2.5, 1, CUBIC, 0.19808614
55, 55, 2.5, 1, CUBIC, 0.28227857
55, 55, 2.5, 1, CUBIC, 0.34457085
55, 55, 2.5, 1, CUBIC, 0.33534032
55, 55, 2.5, 1, CUBIC, 0.40846318
55, 55, 2.5, 1, CUBIC, 0.5108584
55, 55, 2.5, 1, CUBIC, 0.6432793
55, 55, 2.5, 1, CUBIC, 0.736583
55, 55, 2.5, 1, CUBIC, 0.70036626
55, 55, 2.5, 1, CUBIC, 0.5994635
55, 55, 2.5, 1, CUBIC, 0.5671908
55, 55, 2.5, 1, CUBIC, 0.5779837
55, 55, 2.5, 1, CUBIC, 0.58382004
55, 55, 2.5, 1, CUBIC, 0.57019997
55, 55, 2.5, 1, CUBIC, 0.639479
55, 55, 2.5, 1, CUBIC, 0.6539818
55, 55, 2.5, 1, CUBIC, 0.81723803
55, 55, 2.5, 1, CUBIC, 0.8537344
55, 55, 2.5, 1, CUBIC, 0.90480894
55, 55, 2.5, 1, CUBIC, 0.7329178
55, 55, 2.5, 1, CUBIC, 0.590516
55, 55, 2.5, 1, CUBIC, 0.39944005
55, 55, 2.5, 1, PARABOLIC, 0.83804035
55, 55, 2.5, 1, PARABOLIC, 0.7305018
55, 55, 2.5, 1, PARABOLIC, 0.70933855
55, 55, 2.5, 1, PARABOLIC, 0.6677536
55, 55, 2.5, 1, PARABOLIC, 0.7530516
55, 55, 2.5, 1, PARABOLIC, 0.76493376
55, 55, 2.5, 1, PARABOLIC, 0.7625064
55, 55, 2.5, 1, PARABOLIC, 0.6902065
55, 55, 2.5, 1, PARABOLIC, 0.5747055
55, 55, 2.5, 1, PARABOLIC, 0.47569957
55, 55, 2.5, 1, PARABOLIC, 0.44692785
55, 55, 2.5, 1, PARABOLIC, 0.37047118
55, 55, 2.5, 1, PARABOLIC, 0.36095545
55, 55, 2.5, 1, PARABOLIC, 0.31862858
55, 55, 2.5, 1, PARABOLIC, 0.30734098
55, 55, 2.5, 1, PARABOLIC, 0.35322675
55, 55, 2.5, 1, PARABOLIC, 0.4345692
55, 55, 2.5, 1, PARABOLIC, 0.45577973
55, 55, 2.5, 1, PARABOLIC, 0.46395895
55, 55, 2.5, 1, PARABOLIC, 0.4289296
55, 55, 2.5, 1, PARABOLIC, 0.4775691
55, 55, 2.5, 1, PARABOLIC, 0.62676865
55, 55, 2.5, 1, PARABOLIC, 0.67121154
55, 55, 2.5, 1, PARABOLIC, 0.6745626
55, 55, 2.5, 1, PARABOLIC, 0.85581875
55, 55, 2.5, 1, PARABOLIC, 0.93242526
55, 55, 2.5, 1, PARABOLIC, 0.9476597
55, 55, 2.5, 1, PARABOLIC, 0.881405
55, 55, 2.5, 1, PARABOLIC, 0.86526614
55, 55, 2.5, 1, PARABOLIC, 0.82802665
55, 55, 2.5, 1, PARABOLIC, 0.7556645
55, 55, 2.5, 1, PARABOLIC, 0.6069166
55, 55, 2.5, 1, PARABOLIC, 0.6018442
55, 55, 2.5, 1, PARABOLIC, 0.6660335
55, 55, 2.5, 1, PARABOLIC, 0.7724359
55, 55, 2.5, 1, PARABOLIC, 0.8621239
55, 55, 2.5, 1, PARABOLIC, 0.84378326
55, 55, 2.5, 1, PARABOLIC, 0.7738783
55, 55, 2.5, 1, PARABOLIC, 0.7009809
55, 55, 2.5, 1, PARABOLIC, 0.68712616
55, 55, 2.5, 1, PARABOLIC, 0.71257126
55, 55, 2.5, 1, PARABOLIC, 0.711831
55, 55, 2.5, 1, PARABOLIC, 0.7155032
55, 55, 2.5, 1, PARABOLIC, 0.8064763
55, 55, 2.5, 1, PARABOLIC, 0.77390766
55, 55, 2.5, 1, PARABOLIC, 0.5189089
55, 55, 2.5, 1, PARABOLIC, 0.5475929
55, 55, 2.5, 1, PARABOLIC, 0.5037822
55, 55, 2.5, 1, PARABOLIC, 0.42866346
55, 55, 2.5, 1, PARABOLIC, 0.5323918
55, 55, 2.5, 1, PARABOLIC, 0.5476161
55, 55, 2.5, 1, PARABOLIC, 0.4315444
55, 55, 2.5, 1, PARABOLIC, 0.43843904
55, 55, 2.5, 1, PARABOLIC, 0.48512274
55, 55, 2.5, 1, PARABOLIC, 0.5507456
55, 55, 2.5, 1, PARABOLIC, 0.59668577
55, 55, 2.5, 1, PARABOLIC, 0.49198657
55, 55, 2.5, 1, PARABOLIC, 0.4075945
55, 55, 2.5, 1, PARABOLIC, 0.3689468
55, 55, 2.5, 1, PARABOLIC, 0.38473502
55, 55, 2.5, 1, PARABOLIC, 0.40037408
55, 55, 2.5, 1, PARABOLIC, 0.40216893
55, 55, 2.5, 1, PARABOLIC, 0.42879474
55, 55, 2.5, 1, PARABOLIC, 0.43989223
55, 55, 2.5, 1, PARABOLIC, 0.5436064
55, 55, 2.5, 1, PARABOLIC, 0.59576696
55, 55, 2.5, 1, PARABOLIC, 0.7038126
55, 55, 2.5, 1, PARABOLIC, 0.6272877
55, 55, 2.5, 1, PARABOLIC, 0.59286284
55, 55, 2.5, 1, PARABOLIC, 0.4315394
55, 55, 2.5, 1, BLAIS_RIOUX, 0.49674532
55, 55, 2.5, 1, BLAIS_RIOUX, 0.2776649
55, 55, 2.5, 1, BLAIS_RIOUX, 0.15048383
55, 55, 2.5, 1, BLAIS_RIOUX, 0.14706542
55, 55, 2.5, 1, BLAIS_RIOUX, 0.14144142
55, 55, 2.5, 1, BLAIS_RIOUX, 0.12161388
55, 55, 2.5, 1, BLAIS_RIOUX, 0.12628017
55, 55, 2.5, 1, BLAIS_RIOUX, 0.1207697
55, 55, 2.5, 1, BLAIS_RIOUX, 0.090411365
55, 55, 2.5, 1, BLAIS_RIOUX, 0.09858357
55, 55, 2.5, 1, BLAIS_RIOUX, 0.08097991
55, 55, 2.5, 1, BLAIS_RIOUX, 0.07888914
55, 55, 2.5, 1, BLAIS_RIOUX, 5.472842
55, 55, 2.5, 1, BLAIS_RIOUX, 3.503597
55, 55, 2.5, 1, BLAIS_RIOUX, 0.011117765
55, 55, 2.5, 1, BLAIS_RIOUX, 0.01347173
55, 55, 2.5, 1, BLAIS_RIOUX, 0.009520332
55, 55, 2.5, 1, BLAIS_RIOUX, 0.016502883
55, 55, 2.5, 1, BLAIS_RIOUX, 8.903414E-5
55, 55, 2.5, 1, BLAIS_RIOUX, 0.0073938444
55, 55, 2.5, 1, BLAIS_RIOUX, 0.0057194186
55, 55, 2.5, 1, BLAIS_RIOUX, 0.0020615617
55, 55, 2.5, 1, BLAIS_RIOUX, 0.005577622
55, 55, 2.5, 1, BLAIS_RIOUX, 0.0024004262
55, 55, 2.5, 1, BLAIS_RIOUX, 2.7468534
55, 55, 2.5, 1, BLAIS_RIOUX, 0.7110869
55, 55, 2.5, 1, BLAIS_RIOUX, 0.53426844
55, 55, 2.5, 1, BLAIS_RIOUX, 0.3682159
55, 55, 2.5, 1, BLAIS_RIOUX, 0.30260736
55, 55, 2.5, 1, BLAIS_RIOUX, 0.24349768
55, 55, 2.5, 1, BLAIS_RIOUX, 0.19737872
55, 55, 2.5, 1, BLAIS_RIOUX, 0.14859216
55, 55, 2.5, 1, BLAIS_RIOUX, 0.15078405
55, 55, 2.5, 1, BLAIS_RIOUX, 0.15382214
55, 55, 2.5, 1, BLAIS_RIOUX, 4.782131
55, 55, 2.5, 1, BLAIS_RIOUX, 6.1531377
55, 55, 2.5, 1, BLAIS_RIOUX, 4.795685
55, 55, 2.5, 1, BLAIS_RIOUX, 3.5257964
55, 55, 2.5, 1, BLAIS_RIOUX, 0.045598816
55, 55, 2.5, 1, BLAIS_RIOUX, 0.024883233
55, 55, 2.5, 1, BLAIS_RIOUX, 0.029793534
55, 55, 2.5, 1, BLAIS_RIOUX, 0.014311574
55, 55, 2.5, 1, BLAIS_RIOUX, 0.004010786
55, 55, 2.5, 1, BLAIS_RIOUX, 7.222114E-4
55, 55, 2.5, 1, BLAIS_RIOUX, 1.1920929E-7
55, 55, 2.5, 1, BLAIS_RIOUX, 0.0032450515
55, 55, 2.5, 1, BLAIS_RIOUX, 0.009556234
55, 55, 2.5, 1, BLAIS_RIOUX, 4.7683716E-7
55, 55, 2.5, 1, BLAIS_RIOUX, 1.9958246
55, 55, 2.5, 1, BLAIS_RIOUX, 0.4809664
55, 55, 2.5, 1, BLAIS_RIOUX, 0.36346555
55, 55, 2.5, 1, BLAIS_RIOUX, 0.19493705
55, 55, 2.5, 1, BLAIS_RIOUX, 0.13881452
55, 55, 2.5, 1, BLAIS_RIOUX, 0.15103601
55, 55, 2.5, 1, BLAIS_RIOUX, 0.15675916
55, 55, 2.5, 1, BLAIS_RIOUX, 0.16120954
55, 55, 2.5, 1, BLAIS_RIOUX, 0.10063692
55, 55, 2.5, 1, BLAIS_RIOUX, 0.08983134
55, 55, 2.5, 1, BLAIS_RIOUX, 0.069622986
55, 55, 2.5, 1, BLAIS_RIOUX, 0.06446443
55, 55, 2.5, 1, BLAIS_RIOUX, 3.5264099
55, 55, 2.5, 1, BLAIS_RIOUX, 5.4611807
55, 55, 2.5, 1, BLAIS_RIOUX, 0.028394802
55, 55, 2.5, 1, BLAIS_RIOUX, 0.0314654
55, 55, 2.5, 1, BLAIS_RIOUX, 0.026422858
55, 55, 2.5, 1, BLAIS_RIOUX, 0.026185175
55, 55, 2.5, 1, BLAIS_RIOUX, 0.030151019
55, 55, 2.5, 1, BLAIS_RIOUX, 0.036545362
55, 55, 2.5, 1, BLAIS_RIOUX, 0.03855712
55, 55, 2.5, 1, BLAIS_RIOUX, 0.03632941
55, 55, 2.5, 1, COM, 1.2842642
55, 55, 2.5, 1, COM, 0.8647622
55, 55, 2.5, 1, COM, 0.2891427
55, 55, 2.5, 1, COM, 0.39084658
55, 55, 2.5, 1, COM, 0.2817539
55, 55, 2.5, 1, COM, 0.25231197
55, 55, 2.5, 1, COM, 0.2824809
55, 55, 2.5, 1, COM, 0.34147808
55, 55, 2.5, 1, COM, 0.23070586
55, 55, 2.5, 1, COM, 0.34379032
55, 55, 2.5, 1, COM, 0.30541185
55, 55, 2.5, 1, COM, 0.3258652
55, 55, 2.5, 1, COM, 0.3118526
55, 55, 2.5, 1, COM, 0.14367442
55, 55, 2.5, 1, COM, 0.34573588
55, 55, 2.5, 1, COM, 0.22210358
55, 55, 2.5, 1, COM, 0.25756976
55, 55, 2.5, 1, COM, 0.39766476
55, 55, 2.5, 1, COM, 0.22790119
55, 55, 2.5, 1, COM, 0.37675434
55, 55, 2.5, 1, COM, 0.9386637
55, 55, 2.5, 1, COM, 1.5051045
55, 55, 2.5, 1, COM, 1.2573307
55, 55, 2.5, 1, COM, 0.99318165
55, 55, 2.5, 1, COM, 1.1709807
55, 55, 2.5, 1, COM, 1.448967
55, 55, 2.5, 1, COM, 1.4172187
55, 55, 2.5, 1, COM, 1.0183117
55, 55, 2.5, 1, COM, 0.9310117
55, 55, 2.5, 1, COM, 0.7684052
55, 55, 2.5, 1, COM, 0.6684066
55, 55, 2.5, 1, COM, 0.5148838
55, 55, 2.5, 1, COM, 0.5393539
55, 55, 2.5, 1, COM, 0.5869534
55, 55, 2.5, 1, COM, 0.46636286
55, 55, 2.5, 1, COM, 0.40666583
55, 55, 2.5, 1, COM, 0.47371495
55, 55, 2.5, 1, COM, 0.40902042
55, 55, 2.5, 1, COM, 0.43497813
55, 55, 2.5, 1, COM, 0.34384102
55, 55, 2.5, 1, COM, 0.402843
55, 55, 2.5, 1, COM, 0.29885522
55, 55, 2.5, 1, COM, 0.32271224
55, 55, 2.5, 1, COM, 0.5030176
55, 55, 2.5, 1, COM, 0.44010076
55, 55, 2.5, 1, COM, 0.77848965
55, 55, 2.5, 1, COM, 1.4676979
55, 55, 2.5, 1, COM, 1.0266366
55, 55, 2.5, 1, COM, 0.68540627
55, 55, 2.5, 1, COM, 0.8990443
55, 55, 2.5, 1, COM, 0.78170556
55, 55, 2.5, 1, COM, 0.58652216
55, 55, 2.5, 1, COM, 0.32305944
55, 55, 2.5, 1, COM, 0.40673512
55, 55, 2.5, 1, COM, 0.44322708
55, 55, 2.5, 1, COM, 0.50272554
55, 55, 2.5, 1, COM, 0.29975343
55, 55, 2.5, 1, COM, 0.341409
55, 55, 2.5, 1, COM, 0.23657045
55, 55, 2.5, 1, COM, 0.37356427
55, 55, 2.5, 1, COM, 0.28819495
55, 55, 2.5, 1, COM, 0.18509524
55, 55, 2.5, 1, COM, 0.36588013
55, 55, 2.5, 1, COM, 0.33525208
55, 55, 2.5, 1, COM, 0.47995365
55, 55, 2.5, 1, COM, 0.29935223
55, 55, 2.5, 1, COM, 0.32660857
55, 55, 2.5, 1, COM, 0.31829077
55, 55, 2.5, 1, COM, 0.55045295
55, 55, 2.5, 1, COM, 0.82666516
55, 55, 2.5, 1, MICROCHIP, 1.0169773
55, 55, 2.5, 1, MICROCHIP, 0.68122965
55, 55, 2.5, 1, MICROCHIP, 0.43665197
55, 55, 2.5, 1, MICROCHIP, 0.4339208
55, 55, 2.5, 1, MICROCHIP, 0.46699387
55, 55, 2.5, 1, MICROCHIP, 0.4371933
55, 55, 2.5, 1, MICROCHIP, 0.4380568
55, 55, 2.5, 1, MICROCHIP, 0.41575742
55, 55, 2.5, 1, MICROCHIP, 0.34318757
55, 55, 2.5, 1, MICROCHIP, 0.34697708
55, 55, 2.5, 1, MICROCHIP, 0.25704667
55, 55, 2.5, 1, MICROCHIP, 0.24874364
55, 55, 2.5, 1, MICROCHIP, 0.32385224
55, 55, 2.5, 1, MICROCHIP, 0.19937195
55, 55, 2.5, 1, MICROCHIP, 0.26507458
55, 55, 2.5, 1, MICROCHIP, 0.21090291
55, 55, 2.5, 1, MICROCHIP, 0.26545426
55, 55, 2.5, 1, MICROCHIP, 0.36638975
55, 55, 2.5, 1, MICROCHIP, 0.26495034
55, 55, 2.5, 1, MICROCHIP, 0.36246458
55, 55, 2.5, 1, MICROCHIP, 0.6856637
55, 55, 2.5, 1, MICROCHIP, 1.0807394
55, 55, 2.5, 1, MICROCHIP, 0.9849179
55, 55, 2.5, 1, MICROCHIP, 0.8546367
55, 55, 2.5, 1, MICROCHIP, 1.0404365
55, 55, 2.5, 1, MICROCHIP, 1.192598
55, 55, 2.5, 1, MICROCHIP, 1.1861942
55, 55, 2.5, 1, MICROCHIP, 0.94109255
55, 55, 2.5, 1, MICROCHIP, 0.8866595
55, 55, 2.5, 1, MICROCHIP, 0.77270275
55, 55, 2.5, 1, MICROCHIP, 0.6740242
55, 55, 2.5, 1, MICROCHIP, 0.5307488
55, 55, 2.5, 1, MICROCHIP, 0.5514285
55, 55, 2.5, 1, MICROCHIP, 0.5811832
55, 55, 2.5, 1, MICROCHIP, 0.5551134
55, 55, 2.5, 1, MICROCHIP, 0.5500271
55, 55, 2.5, 1, MICROCHIP, 0.6118233
55, 55, 2.5, 1, MICROCHIP, 0.45752275
55, 55, 2.5, 1, MICROCHIP, 0.41536066
55, 55, 2.5, 1, MICROCHIP, 0.43038857
55, 55, 2.5, 1, MICROCHIP, 0.49504158
55, 55, 2.5, 1, MICROCHIP, 0.4937475
55, 55, 2.5, 1, MICROCHIP, 0.5122129
55, 55, 2.5, 1, MICROCHIP, 0.69929194
55, 55, 2.5, 1, MICROCHIP, 0.6192239
55, 55, 2.5, 1, MICROCHIP, 0.4642543
55, 55, 2.5, 1, MICROCHIP, 0.9503317
55, 55, 2.5, 1, MICROCHIP, 0.75926673
55, 55, 2.5, 1, MICROCHIP, 0.58323836
55, 55, 2.5, 1, MICROCHIP, 0.7432937
55, 55, 2.5, 1, MICROCHIP, 0.6847163
55, 55, 2.5, 1, MICROCHIP, 0.43313128
55, 55, 2.5, 1, MICROCHIP, 0.36270007
55, 55, 2.5, 1, MICROCHIP, 0.4280992
55, 55, 2.5, 1, MICROCHIP, 0.4893377
55, 55, 2.5, 1, MICROCHIP, 0.52881914
55, 55, 2.5, 1, MICROCHIP, 0.3489477
55, 55, 2.5, 1, MICROCHIP, 0.32592517
55, 55, 2.5, 1, MICROCHIP, 0.26293695
55, 55, 2.5, 1, MICROCHIP, 0.24858221
55, 55, 2.5, 1, MICROCHIP, 0.27839676
55, 55, 2.5, 1, MICROCHIP, 0.2751622
55, 55, 2.5, 1, MICROCHIP, 0.23517911
55, 55, 2.5, 1, MICROCHIP, 0.25656283
55, 55, 2.5, 1, MICROCHIP, 0.34236607
55, 55, 2.5, 1, MICROCHIP, 0.4019573
55, 55, 2.5, 1, MICROCHIP, 0.5150737
55, 55, 2.5, 1, MICROCHIP, 0.5011943
55, 55, 2.5, 1, MICROCHIP, 0.50671303
55, 55, 2.5, 1, MICROCHIP, 0.5810181
55, 55, 3.75, 0, NAIVE, 4.7683716E-7
55, 55, 3.75, 0, NAIVE, 2.3841858E-7
55, 55, 3.75, 0, NAIVE, 1.1920929E-7
55, 55, 3.75, 0, NAIVE, 0.0
55, 55, 3.75, 0, NAIVE, 1.7881393E-7
55, 55, 3.75, 0, NAIVE, 0.0
55, 55, 3.75, 0, NAIVE, 4.7683716E-7
55, 55, 3.75, 0, NAIVE, 4.7683716E-7
55, 55, 3.75, 0, NAIVE, 4.7683716E-7
55, 55, 3.75, 0, NAIVE, 4.7683716E-7
55, 55, 3.75, 0, NAIVE, 0.0
55, 55, 3.75, 0, NAIVE, 0.0
55, 55, 3.75, 0, NAIVE, 8.675284
